uid,true_label,gemini_label,correct
b2de5ff4-a5c9-4261-8100-9cfe2b2c56b1,destroyed,destroyed,True
ae6587ad-469c-4eb4-ac7f-e84eef15a262,destroyed,no-damage,False
204e73a2-a6c3-463c-9646-358ede62acf2,destroyed,destroyed,True
4d94282b-6a43-4df9-a63c-07edd00c356f,destroyed,destroyed,True
bc4189b4-c295-4162-92aa-1ce95d072811,destroyed,destroyed,True
10ede486-a840-44bc-bb1e-96844999b0a8,destroyed,destroyed,True
937b7e20-a1d4-443b-adac-3cd192dfe1e3,destroyed,destroyed,True
7f6a8b38-3f09-46b3-9377-040ddda249a3,destroyed,destroyed,True
4829ebe0-ccea-4df3-b7cd-5ad4f0251070,destroyed,no-damage,False
67e1cc47-a6c6-46ec-b8f3-afcf3aff228a,destroyed,destroyed,True
2c38b9f7-66bf-478c-83a7-e3ca8cab3efa,destroyed,destroyed,True
1062223e-40b4-4cd8-a111-9011dc190f65,destroyed,destroyed,True
e761aba0-1b51-4462-9ce1-491c59d0220b,destroyed,destroyed,True
7628eca2-b88a-49c0-942c-5c72408931e9,destroyed,destroyed,True
7de12fea-e769-4c2c-b06a-c006ec47932a,destroyed,no-damage,False
7f467b45-a032-4218-9aa5-5637c7838416,no-damage,no-damage,True
959f1134-1ec5-4a87-a068-955bee73249e,destroyed,destroyed,True
fe23bf9b-caa2-4cd2-bda0-0acca387adc3,no-damage,no-damage,True
b8c327e1-81b1-408a-bdfb-2ce5d76ad0a3,destroyed,destroyed,True
2d0e7f57-0edc-4d55-8b6d-2192aa8619e6,destroyed,destroyed,True
bc292ddc-5bb1-43a5-a1d5-4f16c0810a3c,destroyed,destroyed,True
45b559b6-8f3b-4cbc-bf04-2fffd2516e00,destroyed,destroyed,True
4d06171a-9d54-43df-982a-6af5e8041f15,destroyed,destroyed,True
77802009-bb55-4222-ae83-f024cf84714a,destroyed,destroyed,True
90de28c7-63e2-4099-a55d-008d33aad1b4,destroyed,no-damage,False
d4389313-a5f7-463d-89f9-5092d818e6c8,destroyed,destroyed,True
47805406-67d3-44ae-8a79-1aec8fbb8eeb,destroyed,no-damage,False
8be95268-0231-4813-86e3-cb672a8c8f46,destroyed,destroyed,True
feba15e2-9b7a-4247-85e3-90b0baf1b8c8,destroyed,destroyed,True
586d6a76-f3a5-4a57-bee1-5fa25aadf559,destroyed,no-damage,False
7835a857-2c8d-4f76-bb0b-81601d591abe,destroyed,no-damage,False
65d179b3-289c-44c0-b456-1d16304f5937,destroyed,destroyed,True
26f7b0bb-3269-4302-8e6f-a3d550d9f6b5,destroyed,destroyed,True
9bd0a55e-e127-4eb7-9d94-b4d7b55415ed,destroyed,destroyed,True
2d264558-3696-4d24-b06b-f30f3ee49d9c,destroyed,destroyed,True
ae9a48a3-1d91-4aab-8c78-b83d8fca11d2,destroyed,destroyed,True
dae9be0f-3949-405d-8aa6-fabd6b90b44f,destroyed,destroyed,True
83d023d7-556a-4a4c-925c-85d729a055ba,destroyed,destroyed,True
093f011c-8d0a-422d-838b-71a283fdcf01,destroyed,destroyed,True
2edb598b-8df4-4c69-9cd5-92dffac5e773,destroyed,destroyed,True
5f36d8b4-2999-4dd4-aecf-6f7895cd5d27,destroyed,destroyed,True
abbebc89-dea0-44f7-a1ec-19e98dfc0cf6,destroyed,no-damage,False
d819921e-fb68-47fc-8048-f9b9cbd77bce,destroyed,no-damage,False
d39bafae-0d18-4a7c-a1e1-8876ac2b801a,destroyed,no-damage,False
6073b0a9-7bd7-40cf-b0ed-4a8ab4fc8b26,destroyed,no-damage,False
39f51ecd-6f9b-4ea9-94f8-f8fb9f83fe0f,destroyed,no-damage,False
ce93d591-0f67-4861-99a8-74020369b23f,destroyed,destroyed,True
95b82e14-7cad-4242-8f8d-0c46242b07b5,destroyed,no-damage,False
edd85006-b148-427a-9e97-e8986269ab68,destroyed,destroyed,True
a838e5a5-5d89-463c-a83a-6f24b15242d4,destroyed,destroyed,True
6ed09887-05e4-4376-ab35-22e821bfe503,destroyed,destroyed,True
d0ad5722-3a00-473c-b874-495c6d8acafd,destroyed,destroyed,True
a03f13b5-3fb6-4792-a76a-1f3a1198e3f8,destroyed,destroyed,True
0b3c14ef-14cc-4946-819b-6bc8e90dbc2d,destroyed,no-damage,False
72fb43cb-ed69-49b6-8839-f4654fe00ee4,destroyed,no-damage,False
b5449a77-9510-4848-afd4-8464e06804a3,destroyed,no-damage,False
3c0ccc00-6db5-4f3d-9d60-3587158faa46,destroyed,destroyed,True
f5260098-da6a-40d9-9f56-31b9e2b63e45,destroyed,destroyed,True
80ab6219-5440-42d6-b93f-92bc71fd8582,destroyed,destroyed,True
f117731b-770f-4a73-b01b-885e41c4bef4,destroyed,destroyed,True
8b5b1564-d595-4705-a6e3-90d6a4da5ae3,destroyed,destroyed,True
6c1d5229-b2e9-4830-95e9-995e8354938e,destroyed,no-damage,False
656e55cf-7eb7-4936-84e9-8878b9b06d19,destroyed,destroyed,True
190f2cda-965d-44ab-9237-b18cc9b40b47,destroyed,minor-damage,False
cd22cf68-7db6-4823-af25-77aafaefd30c,destroyed,destroyed,True
279cea40-1c15-4b10-b4f7-9c2ef3c49b5f,destroyed,destroyed,True
ba4c6bc2-2acf-4f14-8038-545b6a07530b,destroyed,destroyed,True
bebcb439-e1e2-41bb-87cd-15e0cb668340,no-damage,no-damage,True
0398de54-a5f7-4538-b256-3bc9ef37c036,no-damage,no-damage,True
93893e2d-ac2c-4f15-ac06-cd50cca100ec,no-damage,no-damage,True
88f0f7c0-a2e7-4b33-a23a-f4f073c0ff7e,no-damage,no-damage,True
6cb4cc14-36c4-4e38-9a46-4d6039742685,no-damage,no-damage,True
9aa02346-2306-410d-a685-71b347b8c5f8,no-damage,no-damage,True
0f9ac2b6-c4f6-4829-840f-af90080760a6,no-damage,no-damage,True
7c77aa93-8b17-4b92-b2d8-883f1f476bbf,no-damage,no-damage,True
70c1805a-3912-493d-9ceb-70e071cea0e9,no-damage,no-damage,True
f888ef17-08ad-4c50-9272-47e8c4b70403,no-damage,no-damage,True
ee3e5071-4132-40df-a365-212e0755e3b0,no-damage,no-damage,True
b6ac3166-129f-4594-921e-860689bf6248,no-damage,no-damage,True
1f7e542e-5749-4517-a706-558a51495a76,no-damage,no-damage,True
77662ff6-3977-435e-ab76-81eeb69fa2f7,no-damage,no-damage,True
901c3060-6efe-4589-9e20-7877f96fdfda,no-damage,no-damage,True
405b116a-7bce-456a-b898-4e1e2815cc32,no-damage,no-damage,True
3a361e4a-3f30-42c7-bc01-a6f6aa42059e,no-damage,no-damage,True
fc9ce417-f05f-4327-b252-e5e166888c0c,no-damage,no-damage,True
071d79bd-c609-4788-bd65-60dfe6a5178b,no-damage,no-damage,True
cbb98f57-572c-4540-b320-8e94b44c87a8,no-damage,no-damage,True
5ff87c9f-8884-41fb-b283-d043d5cbb07c,no-damage,no-damage,True
e1d43013-676e-4797-b8b3-2ed84c360ca4,no-damage,no-damage,True
fc660049-7d1d-4fca-979b-9513451a7528,no-damage,no-damage,True
a943bf3e-0057-412c-a432-42f9d1960a12,no-damage,no-damage,True
be6a397c-270c-4d99-9bd0-89c949e1a397,no-damage,no-damage,True
79253190-6695-44e9-9a5c-c817cd4af183,no-damage,no-damage,True
dfdd4ec0-11f9-4e6c-90d9-5a933c22105c,no-damage,no-damage,True
4ede52af-a352-40ef-926e-3842e16da423,no-damage,no-damage,True
e12b478e-dd95-4909-b21e-899bc385dd90,no-damage,no-damage,True
792358e3-4511-4697-9eb6-f86061759094,no-damage,no-damage,True
b1335b9f-9487-4346-9718-a6ec2bc5411f,no-damage,no-damage,True
e6d89654-4ec0-4db9-a69b-1055efd8906e,no-damage,destroyed,False
14ccc51a-726f-42cc-a28f-bdc0a77377a9,no-damage,no-damage,True
de8b5f33-8a13-4f39-8b0a-c99b0d0191ae,no-damage,no-damage,True
78e7058e-f200-488b-9c2a-94ce1c2647d9,no-damage,no-damage,True
48b088e8-d5ac-469d-93b7-ce8f3372ba9f,no-damage,no-damage,True
48162438-edd6-44d7-959f-2fa67f49a59b,no-damage,no-damage,True
bc9c389c-f63d-4200-b49f-d9feadf071d6,no-damage,no-damage,True
4dde9612-646e-4f16-8ac4-67243eeb8597,no-damage,no-damage,True
d2149d0d-73d2-467a-a829-187be7c8374f,no-damage,no-damage,True
ae28960c-63bf-4d33-99a9-a787dc69665e,no-damage,no-damage,True
cbeb8a70-9e74-4f55-936d-7ea648c0fd60,no-damage,no-damage,True
987a1130-df9a-4f4f-9ef2-7dfdcff162a7,no-damage,no-damage,True
4a498241-6b7a-4e35-9e82-e1ee07455bdf,no-damage,no-damage,True
a5bd97a5-1d1d-41c1-9fd4-d14baa7a9787,no-damage,no-damage,True
548c428b-d959-42f4-a700-a8f49111bd4c,no-damage,no-damage,True
08c0a441-f800-4483-869a-138122488cb9,no-damage,no-damage,True
7e153b4f-e8b8-4ca1-b7af-b1d60c1ddf24,no-damage,no-damage,True
e9aed0ce-c749-40df-b627-cfd6cc6ae9ab,no-damage,no-damage,True
3f7e5902-2bc1-4862-94be-c1c04d4d2da5,no-damage,no-damage,True
90fe474e-aa88-46d4-a33a-5292807a5450,no-damage,destroyed,False
6a85603b-afb4-45ee-90ae-76b68bb3218a,no-damage,no-damage,True
9f5718a2-4a01-4cea-bf0b-6152d4ad68ae,no-damage,destroyed,False
16f1ffae-3206-4edf-bbb5-61a1a61473db,no-damage,no-damage,True
70d5a4be-f148-4a3a-b2a0-bcd1fe27505a,no-damage,no-damage,True
250872bc-a6dc-4c84-b45a-28f33dea2b79,no-damage,no-damage,True
593c79d6-fa2c-4486-9290-91735ceba14f,no-damage,no-damage,True
fed20b41-07b7-4f76-b298-39b6d7a9c99c,no-damage,no-damage,True
e2675810-8661-4fbb-b2f5-49921fd4a32f,no-damage,no-damage,True
bf5bfd9c-2e31-4133-ac4e-2221b5893a5c,no-damage,no-damage,True
946fa78e-ee72-4f00-96e7-c87a603ca76f,no-damage,no-damage,True
8aec20c4-c344-496c-b752-c8ada5af8267,no-damage,no-damage,True
33224118-d310-450e-a500-ad78a665714f,no-damage,no-damage,True
901ed137-381e-481d-a12a-8c7a7b69cbb1,no-damage,no-damage,True
3f999dd7-0a8c-4343-be2e-59306b3d754d,no-damage,no-damage,True
63691ec3-9b51-432d-bf72-fae08e1df681,no-damage,no-damage,True
793fd165-fcd0-41e0-930f-114c89f69a59,no-damage,no-damage,True
933d552e-6f91-4fad-a89e-b0ba0dcfdadf,no-damage,no-damage,True
40b2ef8e-1048-4bbb-bb67-c1d819d65ba3,no-damage,no-damage,True
dcc5830a-3acf-4c3d-a882-d431879761cf,no-damage,no-damage,True
84b7ccf4-110e-48cc-8590-3878778b0d9c,no-damage,no-damage,True
3c8b9e6a-44fc-4a1a-bfc1-9d42f129451d,no-damage,no-damage,True
0706f0f0-dbbd-44a1-9361-121765dcee5e,no-damage,no-damage,True
60018850-89d6-449b-ad7b-05705ace4a5b,no-damage,no-damage,True
42cc4ebe-3143-4b59-bcb7-b0ea56109cc2,no-damage,no-damage,True
c903b8c7-8282-4ed1-8084-7ab18a00a06d,no-damage,no-damage,True
7fc3a43f-aff6-4e9e-9302-94290053d86f,no-damage,no-damage,True
4b4309e9-8441-4051-9717-5eb24bd3ad54,no-damage,no-damage,True
c404bae4-f14c-441c-ac7e-f41d959bdb69,no-damage,no-damage,True
a9c9a5c0-a819-46f5-aa56-33746925c8e5,no-damage,no-damage,True
c88339a7-a927-47c1-b007-6826c42d639a,no-damage,no-damage,True
8b501bb8-7561-4b86-8ea3-85d507f282ee,no-damage,no-damage,True
7a935b10-49de-4b03-9c42-7f795dbb0775,no-damage,no-damage,True
0395ef74-602a-49c1-b0e5-5e9e99416226,no-damage,no-damage,True
5d5768e5-54a9-48d7-b4a6-969d7bba5b1d,no-damage,no-damage,True
ce208a73-f968-41cd-af69-2b7ecf5bbab4,no-damage,no-damage,True
f80cc294-19f5-467b-ad1d-3d8855109597,no-damage,no-damage,True
0053cd56-412e-47a3-88f9-84aac92857a0,no-damage,no-damage,True
88c6d43d-8620-45a4-8b7e-d1a7ae1a14f4,no-damage,no-damage,True
152da029-6391-425d-a1fa-68624135452a,no-damage,no-damage,True
45f564e4-06c2-4cf8-8abb-6d6ec666b48e,no-damage,no-damage,True
76b64431-843e-4592-981a-48d03a7a39f6,no-damage,no-damage,True
7e8a5c0a-7d39-490b-8ac6-18b2b1dc0ae1,no-damage,no-damage,True
5fb41a6c-1545-4e10-929a-fadf99d68f38,no-damage,no-damage,True
1279c829-e5a9-42d6-a041-e327bdae9e55,no-damage,no-damage,True
eb39b837-9002-42e6-835a-d3a62f864ba0,no-damage,no-damage,True
a412c02d-4df3-4926-b0a7-cf8b708fb674,no-damage,no-damage,True
99f03422-c2ba-436a-9619-ada6ca6edbb0,no-damage,no-damage,True
afb127f5-2c58-416f-9fce-6bdc8c2af876,no-damage,no-damage,True
89ee3040-c577-4956-bf9f-5e7eb94da0e1,no-damage,no-damage,True
ec0af666-8c4c-4fbb-bdab-ae5533e7353a,no-damage,no-damage,True
d6b05a47-6d17-4042-aa1e-f8d3393499ee,no-damage,no-damage,True
ce8b50dd-88d6-4c6b-81a2-a0014e20ff9d,no-damage,no-damage,True
6415d764-f162-4ab9-ac27-7e939629263e,no-damage,no-damage,True
b276337c-35f7-44f9-af06-c141f6b4dbc4,no-damage,no-damage,True
1e5b97c8-89ce-4a58-964e-361055c79026,no-damage,no-damage,True
6e720f32-6ecc-4830-ad6f-99da8f6b625d,no-damage,minor-damage,False
ab4fb1b7-bd5a-470c-a7e0-e42fed57c5d7,no-damage,no-damage,True
c04e46d7-a816-4d5c-95b0-a97b0b94e51a,no-damage,no-damage,True
13c951c1-539c-4416-adae-39abb53450c8,destroyed,destroyed,True
b1d60296-df8e-4e37-94cb-be42cc702983,destroyed,no-damage,False
736273a7-7a8c-4409-990e-92761789e77b,destroyed,destroyed,True
02aa3ac8-3062-4c26-8b2b-0281239640dd,destroyed,destroyed,True
0d070337-edb0-48de-951e-8cc8cc46409e,major-damage,no-damage,False
69972094-37ad-4b4b-a0e4-72c367fe96d1,no-damage,no-damage,True
2fc2ca34-0e7f-4f21-b68d-644a81c91444,destroyed,destroyed,True
8f9bf1a2-b5c3-46c3-9068-aa89d852e77d,destroyed,destroyed,True
29efc640-60d3-45b4-9820-2e0235079a76,destroyed,destroyed,True
d13b0934-e74b-4e7c-b446-49318e9912fd,destroyed,destroyed,True
a49aa3e5-dbd1-47e7-9665-7ad603cef4e2,destroyed,destroyed,True
3a8b6ad9-6b4c-496b-a5a7-2739832a848e,no-damage,no-damage,True
90246c9a-da9c-464f-8559-5031ab08e25f,destroyed,no-damage,False
65d50173-d2a7-4a37-9bc1-ce87a1ab2d88,destroyed,destroyed,True
624193b5-ed5e-49c0-88b9-21cf40335a78,destroyed,destroyed,True
8f81b506-ef57-464f-9628-e87950163711,destroyed,destroyed,True
52a2e692-b5f6-47df-8d69-9420d9ca8864,destroyed,destroyed,True
274c6a52-59d4-4616-a573-9421b997a31b,destroyed,destroyed,True
f73359b6-2e35-46eb-8aae-1367b1f039be,destroyed,no-damage,False
57d0076e-4b24-4f17-badf-f2a2d1ab96ec,destroyed,destroyed,True
746fdd4e-a661-425d-b98f-f26787d6f4fa,destroyed,no-damage,False
6e02ec91-7e14-4530-b606-a02e1b9d277b,destroyed,destroyed,True
97d295b8-d450-47f7-90ed-aefd3b16b851,destroyed,no-damage,False
24f5561a-09f3-4f80-8eb1-646138716683,destroyed,no-damage,False
81742c33-1870-4db0-a891-5c3ef0a52455,destroyed,destroyed,True
126a6637-88d6-46dc-836d-1fd039647990,destroyed,no-damage,False
4c1577f4-050e-42ec-b9c1-53a7ad8cc626,destroyed,destroyed,True
710239d5-c93c-4b3e-8803-4ecea4d2b50a,destroyed,destroyed,True
520e5a6f-ce6a-48a6-aadc-068627ca5f0b,destroyed,destroyed,True
a372e786-5a6f-4370-b757-6bb9d23870c6,no-damage,no-damage,True
20b271e8-1f56-4f56-b2de-17261f7f4763,destroyed,no-damage,False
ed32b303-11de-4221-9c1e-71f3c87002b1,no-damage,no-damage,True
d027ce6d-96d4-4fb9-aa7f-42b1670bbff6,no-damage,no-damage,True
e560e2d7-1168-4a89-9287-3f1504fc86c2,no-damage,no-damage,True
caed04dc-01ce-4b14-a531-d7cb20c9f77a,no-damage,no-damage,True
6c57fcce-b5a5-4c1b-9e6d-217b5799b4fc,no-damage,no-damage,True
4303c5c0-cd55-404a-9691-bbf3a09981bf,no-damage,no-damage,True
2c9b7b5b-1a02-44fb-ae87-526a824333ec,no-damage,no-damage,True
481db454-16ef-46af-b806-fb413329de33,no-damage,no-damage,True
da25c1ca-a823-492a-824b-5cd929443a9b,no-damage,no-damage,True
9a5ca22f-dd24-4f87-9fb1-32ba1a6b5336,no-damage,no-damage,True
ecedfe15-a4fe-46b8-8075-aeea20f30c2a,no-damage,no-damage,True
404c950a-4049-452a-b9ec-16c3aceaf8d9,no-damage,no-damage,True
b4e947a8-61eb-4692-b74e-243040194c18,no-damage,no-damage,True
ffa31fa6-8a12-45df-a429-2e1b48eed755,no-damage,no-damage,True
80397b48-4c55-4ac7-9066-7e96caafbdbe,no-damage,no-damage,True
d9436de9-55fb-49db-851f-15779896509d,no-damage,no-damage,True
c08c3208-cd1b-44c8-8f7a-d9134cc50fd6,no-damage,no-damage,True
fdef9eae-9d32-4c19-b10d-c4865fdbcb2a,no-damage,no-damage,True
2a90d1dc-11c9-4cd1-b3e0-83884e6179ac,no-damage,no-damage,True
af9bf181-fd6d-452d-a7bf-d9e45fef4972,no-damage,no-damage,True
1fbf5f72-b217-4ef7-8b33-2a526739f8e3,no-damage,no-damage,True
3c92426e-0a7b-4de9-9bcf-810a1f57cf7f,no-damage,no-damage,True
8f16eb49-2fcc-4804-90ab-82ada91249f2,no-damage,no-damage,True
36949daf-423b-4518-8d34-ebd7285345e5,no-damage,no-damage,True
f02b3496-0092-4f55-bd22-039de11b4fd2,no-damage,no-damage,True
5ee08f1f-5a45-4323-a073-28df04d2d33f,no-damage,no-damage,True
bbdabd6c-d3d6-44b3-be1e-cf6606466175,no-damage,no-damage,True
54c66404-9383-4054-b518-c50440833312,no-damage,no-damage,True
b3ceeb79-c256-4a74-8d49-68fcafcde663,no-damage,no-damage,True
a454fa03-ab77-4a4c-8412-0a51b77007ee,no-damage,no-damage,True
99233de5-a5b5-4224-a44c-b12c72d30b7b,no-damage,no-damage,True
aeccf3b5-3ca9-4289-b0ef-7c39550f75d5,no-damage,no-damage,True
06d08468-b4fe-42e8-a025-31fe7c9c481a,no-damage,no-damage,True
08bc6864-e626-4197-ba6e-90abe373a6f5,no-damage,no-damage,True
aac08935-67dc-4e85-8c80-467930f31b77,no-damage,no-damage,True
eec3b08f-ec6f-4989-b85d-068d6b1c4c25,no-damage,no-damage,True
5d4b53a0-ef3a-4f95-adcd-8d2c591f7676,no-damage,no-damage,True
439c6c57-6c9d-42ee-ab83-fdede4f02492,no-damage,destroyed,False
4a2325d1-0b06-4abe-977c-6db42ed7cab5,no-damage,destroyed,False
e9b007b9-7ea2-4f0e-9fed-f5ed6f98c17b,no-damage,no-damage,True
edc1a1b9-bd31-4ed1-8b51-4a576c39a504,no-damage,no-damage,True
199641f5-9499-4a01-9e12-b3b5005295a8,no-damage,no-damage,True
3e293de6-53ee-449f-b447-0e152905ab15,no-damage,no-damage,True
0055f332-3459-41b6-b59a-f27c46a2cadb,no-damage,no-damage,True
da9a4150-deb8-456c-9eed-bf3531b61191,no-damage,no-damage,True
82abc124-0d00-4bd7-a828-df800df8dd22,no-damage,no-damage,True
849646e4-ab09-465f-bf5a-b1aac43656da,no-damage,no-damage,True
d0562eff-ce22-4f08-8c9b-ed55eb694f40,no-damage,no-damage,True
0df6ed5c-6f66-4e34-88aa-2d16453e747f,no-damage,no-damage,True
7301dec8-cf44-4751-96ee-f13b109f3707,no-damage,no-damage,True
e7c2567c-780c-4a1b-ac7b-7e42d1a06bde,no-damage,no-damage,True
9328e700-467b-4195-b504-fdaad9a126c6,no-damage,no-damage,True
b9412844-12e1-4fb7-a786-230d8c81d6f4,no-damage,no-damage,True
7348b23d-3a7a-4a3e-aaab-d6f7880bda14,no-damage,no-damage,True
7d799424-fb4f-4a0f-93a9-84a938a2c806,no-damage,no-damage,True
01151a97-417e-437e-b5ec-48cfcaa605f2,no-damage,no-damage,True
827dbf01-b1a7-44aa-a1e7-12b9b764f843,no-damage,no-damage,True
58c00e14-5e65-4871-b95d-177ffff4ae66,no-damage,no-damage,True
fdad73fb-a68b-48e9-84ee-3ea73d9941e7,no-damage,no-damage,True
74342cc3-752a-432b-9222-e3dd143f4913,no-damage,no-damage,True
0fa0442b-e923-4725-a4cf-e35379eaba41,no-damage,no-damage,True
937b9613-70fe-4ddc-8ad9-c167a94ccdc7,no-damage,no-damage,True
7a0593b6-6eac-4ede-a755-b733266db480,no-damage,no-damage,True
c6a105ed-dd65-4ef7-8547-5e960bded3d9,no-damage,no-damage,True
19646e20-4f05-477e-b603-481bed0e19dd,no-damage,destroyed,False
15ec385b-0d19-4376-a199-2ba059b39776,no-damage,destroyed,False
7eb6786a-6138-4bc8-9e17-d190bcb5494b,no-damage,no-damage,True
e8422f91-70ab-40f1-8a1d-3dc43ebf1ce0,no-damage,no-damage,True
a8db868f-883c-4261-a524-073e60cae41e,no-damage,no-damage,True
181f1535-3b39-4797-92d1-56230236f8f2,no-damage,no-damage,True
56c073fd-3ccd-4609-ab62-b9b8b47f46f0,no-damage,no-damage,True
acbed76c-4938-4af0-b82a-8a5bc2862258,no-damage,no-damage,True
0ca0622e-6bd7-4ee7-9782-f9ecf700c163,no-damage,no-damage,True
cf06b584-0d7d-4e01-938a-24e5741e1640,no-damage,minor-damage,False
b7685795-a351-48a4-a59e-04741061772d,no-damage,no-damage,True
e5ec3191-5f04-422a-b56f-01ad5b65617c,no-damage,no-damage,True
787cfd31-fd94-4c41-a055-5096b384ae0e,no-damage,no-damage,True
d388802d-86bb-4cd2-b818-48841b894891,no-damage,no-damage,True
5caccc4f-d229-40f4-ab6d-c91b42d633a2,no-damage,major-damage,False
a8bc0d76-16c5-487f-aa92-ef59d9c45761,no-damage,no-damage,True
ea3c6a08-bbe5-4e40-b8bf-718bb7ae62f7,no-damage,no-damage,True
7a6c85cf-f3c9-4303-b601-5e2b267483b3,no-damage,no-damage,True
36b159da-d589-4dd2-8e4d-c5a60ad870db,no-damage,no-damage,True
1cb61d94-b339-498f-9c19-03da3500c1af,no-damage,major-damage,False
0676de09-78f9-45a9-882a-cf94d2021b87,no-damage,no-damage,True
57ba3aea-2104-4d43-aac7-95b428e71326,no-damage,no-damage,True
73291860-36c2-4676-afaa-a655a6d13407,no-damage,no-damage,True
0e93ac48-0a83-4499-afb3-992a1474ff71,no-damage,no-damage,True
1291b8ff-844a-4ed1-a45c-a5a8f42af15d,no-damage,no-damage,True
d531f4f6-dd0b-42d5-ae22-ca6d83360af2,no-damage,no-damage,True
15fd4a0c-609a-4ae2-ab66-f92d87a4454b,no-damage,no-damage,True
31ff6f95-a717-41f5-bc6b-bdaa7ccf5c20,no-damage,no-damage,True
afdc71c8-aed9-4ed8-9100-bbf682ad5068,no-damage,no-damage,True
82f09fb3-5b8e-4a2d-adbb-60423941093e,no-damage,no-damage,True
402cc29d-0560-4798-8a93-8135881179ab,no-damage,no-damage,True
7c415d80-c869-4a07-ba5f-0772d00fe4fb,no-damage,no-damage,True
ecec2d6a-e951-4d65-9051-c228edbd19bf,no-damage,no-damage,True
2f995445-90c2-4ea8-874e-3de477029624,no-damage,no-damage,True
f130f456-8b71-418d-99c8-75f94e05a2fe,no-damage,no-damage,True
00779e1d-f681-4999-a80e-0495ac2c9b34,no-damage,no-damage,True
a8f11fd2-d5d1-4392-9082-feefa7bc30b9,no-damage,no-damage,True
74012fd4-18c3-4139-a5db-75a0426a8a95,no-damage,no-damage,True
e91dbe85-4730-48dc-8f2d-e2d3df2de7a7,no-damage,no-damage,True
faaf6be6-0394-4bc5-b85a-9f50d6b43be4,no-damage,no-damage,True
b4899acc-ca87-4d21-8792-b3e6c8953666,no-damage,no-damage,True
1d22874f-9c82-4e64-a568-1026056e0b50,no-damage,no-damage,True
74ce1925-8229-4896-929d-fb163be877cc,no-damage,no-damage,True
c4ba09d2-a279-48be-9c6c-47697b85f933,no-damage,no-damage,True
a4ccdec4-5f5b-48f6-a42a-50c90d156e4d,no-damage,no-damage,True
2ffc12b7-2701-4c15-bac5-3a9f5b3a87aa,no-damage,no-damage,True
de7e36b9-fd18-480c-b213-867627323fa1,no-damage,no-damage,True
7c1d62c0-1ecf-4180-84ad-b2cf23a1d681,no-damage,no-damage,True
be2e7c66-a42b-4af6-92c0-2c0520486dbf,no-damage,no-damage,True
463096a7-399c-4c39-b357-505ecfff486c,destroyed,no-damage,False
0cf5e288-1bca-4653-8d88-8ba7b46ef901,destroyed,no-damage,False
f6902783-b5a1-40ea-a8ff-556a7dc3d545,destroyed,no-damage,False
a17c51d3-9185-4462-b71b-8693881c810f,destroyed,no-damage,False
88656fd4-28fb-443e-9c3e-8a9508e565ae,destroyed,no-damage,False
f8f75711-b8cc-4636-8d85-6b0a92e380b3,destroyed,no-damage,False
eafa4f01-5f04-4252-a779-69415000d342,destroyed,no-damage,False
dc32ec1f-a7af-493d-afd4-04092e60bd82,no-damage,no-damage,True
1b11013c-a7e5-4426-9bcd-56528764dda6,no-damage,no-damage,True
e51c2bce-8a45-4b4f-9672-dee197ace333,no-damage,no-damage,True
4e1becc5-a640-4ba0-8a00-d2932d8ede98,no-damage,no-damage,True
b3ef53dd-583f-420a-84fd-a87afe748684,no-damage,no-damage,True
016422fe-77bb-4c8f-8668-6c103df6ecb7,destroyed,destroyed,True
90dc89d3-4ce1-493b-8f34-dc98ef9a8522,no-damage,no-damage,True
6494192e-012b-4971-b359-b47c81a3c1ac,no-damage,no-damage,True
975a9ec2-da96-46ef-ae85-ce8b0e9456fb,no-damage,no-damage,True
7f86bea5-a1e6-4a64-9ba6-68ebd818bbc4,no-damage,no-damage,True
2e2c7d99-26b7-4de1-a498-c2ae7ca3e6a8,no-damage,no-damage,True
644319bf-7315-4d84-9c15-47eea5bd0117,no-damage,no-damage,True
552df2f6-a7ff-4444-9fe7-c7012eb1afac,no-damage,no-damage,True
b782ca76-0470-4229-8ffc-24ab45a127e3,no-damage,no-damage,True
20e41ac7-9bb1-4e57-8e0b-9b0ed78d8e65,no-damage,no-damage,True
242c4914-8a56-4ae5-be19-55c79c3e102b,no-damage,no-damage,True
49c8280d-091a-4ff8-af1a-1a9a680f588b,no-damage,no-damage,True
ec1a0ee2-328e-437c-b1f5-aa9907a9aa75,no-damage,no-damage,True
9ba2dbc7-4840-4e4b-991d-8bd766293592,no-damage,no-damage,True
b7d573ed-d0b5-44a9-a334-a64b2a332433,no-damage,no-damage,True
333dcc8a-094a-46bc-ba93-4738d0242604,no-damage,no-damage,True
1ebeef4e-f5a0-4a02-acc0-f696219d7431,no-damage,no-damage,True
e166f873-c34d-4d24-9d35-59c4700d1e98,no-damage,no-damage,True
35184a28-43ed-4ae0-acd7-736f05d8a8e9,no-damage,no-damage,True
b0257993-f5b4-4a98-89be-dbdbe0906446,no-damage,no-damage,True
c2c75577-18c4-41ae-bc79-d79ea6949416,no-damage,no-damage,True
6e7f79dd-8031-4a9e-a3cd-64f4bdb95878,no-damage,no-damage,True
f63454a6-46c1-4aa2-a822-f903c2455b38,no-damage,no-damage,True
